AngFreqX,AngFreqY,AngFreqZ,AmpX,AmpY,AmpZ,MedJerkX,MedJerkY,MedJerkZ,LabelCol
2.34456979768659,23.8155722088149,3.45382634289919,2.80473117753867,50.9804858874668,7.3318847099172,55.7529185280267,56.2667957433125,56.4714555046458,Bike
2.34396912703619,23.8094707418156,17.2417184648928,5.10046376804378,49.7481822237828,6.10771516167214,42.3751454575342,43.7305088511635,43.8875576498081,Bike
14.0635111697876,23.8155722088107,20.6942144959492,3.84887366526238,52.2705882535955,6.02261424127019,52.516831276959,52.5467816858895,52.2694777485908,Bike
2.34456979768659,28.577098945764,20.6942144959529,12.3285052545258,50.4265938664627,4.72602652045184,45.7995320430391,42.1928937756336,38.3585185390988,Bike
2.34456979768618,28.5770989457589,20.6942144959492,99.9684727368123,52.2681123133467,4.23657144509882,50.2042455669565,50.7741069753711,51.6617840291624,Bike
2.34517077637678,28.5844244609555,20.6995192955392,1.59662692620763,52.0991542310552,4.95604483927087,48.7124875678313,48.8295004737793,48.6783602873443,Bike
2.34456979768618,28.5770989457589,20.6942144959492,2.89065021722777,54.4529554542018,3.89498900939935,48.4695455056066,50.0371883771416,49.9005240299596,Bike
14.0635111697926,28.5770989457691,20.6942144959566,3.68136153041568,52.5946995709458,4.38057497485455,49.8932786600867,46.7372588007325,43.3127015728512,Bike
11.1616780681295,22.6818753666905,16.4251660009156,5.53966075878376,54.8593458690312,6.96998714935213,49.5883058260072,48.9984508468036,48.2147839068267,Bike
7.03214634652674,23.8155722088107,17.2461368653391,99.9533475259626,54.6481020994659,4.02607916552589,56.3512798467394,57.0939223280314,57.5957291924679,Bike
0,1.73472347597681e-18,1.73472347597681e-18,4.3815496555342,55.7232814106818,3.99273201172791,55.3707948410489,55.0299718728801,54.3083692905185,Bike
2.34456979768649,23.8155722088139,17.2461368653414,4.44674877434147,55.9442854230197,4.7914760614987,48.9899370329982,46.8754931191026,44.3848383095189,Bike
4.68835807210729,23.8155722088149,17.2461368653422,5.00742504907743,56.00952700057,4.50725427327883,34.7553559735816,37.4390010329008,39.5444371470582,Bike
2.23296083223786,22.6818753666829,16.4251660009101,3.92624301890397,56.4021737892268,4.98843885117334,47.8386566487046,47.7382931055159,47.5861631978982,Bike
4.68835807210729,28.577098945764,20.6942144959529,3.8353021073379,58.0380938511826,3.77841685883069,37.2141367963279,36.3449936685707,34.6266816670107,Bike
4.68835807210729,28.577098945764,20.6942144959529,3.33318342629449,59.3397027657317,4.50407314131258,48.2225188235967,47.9203918889574,47.896479001126,Bike
14.0635111697901,28.577098945764,20.6942144959529,4.47791958014533,57.1693850740948,4.12733364064129,36.3204790841926,36.5310225691332,36.122555039586,Bike
4.68835807210646,28.5770989457589,20.6942144959492,3.38923523597168,57.1653254152758,4.37779771657284,57.5480934871948,56.7914612583764,55.6392057711376,Bike
11.7197228953673,28.5770989457589,3.45382634289858,5.84197254448824,58.25005220099,3.3371336083002,48.2137671309278,47.5679754847139,46.5939161564871,Bike
4.68835807210812,23.8155722088192,3.4538263428998,99.5432524957886,50.1436883370318,5.43259712527057,39.4647441574949,38.1439780570199,35.9055801727998,Bike
2.34456979768701,23.8155722088192,3.4538263428998,6.63706327081524,62.7558499608311,5.12037157136588,39.2531135768016,39.3303659857347,38.7503505234098,Bike
14.0635111697926,28.5770989457691,20.6942144959566,2.07289297852445,61.7160554187087,5.60702097801249,52.1257965491732,50.848528790805,49.328151428262,Bike
4.68835807210719,23.8155722088144,3.45382634289911,99.6778418924864,56.1255449238884,8.43074367372817,37.7755859766515,39.3542806736709,40.1825934710947,Bike
4.68715673080649,23.8094707418156,17.2417184648928,99.9085319213811,54.7391538737651,4.27750613202808,44.2210848242104,48.0062717822948,51.9667320117509,Bike
2.34456979768638,9.53099199796689,3.45382634289888,16.812205292418,84.6309275848698,20.4999210301607,47.4535665313965,47.9751930122041,49.066255334644,Bike
7.03214634652799,23.8155722088149,3.45382634289919,99.8901693534322,58.7743503630083,21.267511935108,57.319937708909,57.9548104169312,58.3261365862529,Bike
2.23296083223786,18.1470879981602,6.57351562773709,99.9068248246914,52.6598257317435,17.6657299285419,46.503347317186,46.1143056662473,45.3803896413153,Bike
11.7197228953694,28.577098945764,3.45382634289919,10.3300121725462,53.155480466643,9.80150432864573,53.4403224596385,54.7509741504924,55.8218917993801,Bike
7.03214634652799,28.577098945764,3.45382634289919,99.8447243787824,61.0720178958191,8.35783946006556,56.2949534169574,58.386250240027,60.3063883361009,Bike
4.68835807210646,19.0540454718625,3.45382634289858,99.6350929052842,54.2451290241368,8.51696402057021,51.6724607253163,49.6533158427108,48.3851906410686,Bike
2.23296083223786,22.6818753666829,3.28963217001277,4.42235400061827,57.7126467103742,9.14799158463165,48.3663711711522,47.0500346129787,45.5237640498867,Bike
2.34456979768701,23.8155722088192,3.4538263428998,7.12195280699733,55.8965229599299,6.45916520635227,50.7749689000055,52.9791888700649,56.1106411773143,Bike
16.4072994442137,33.338625682719,24.1422921265679,6.99520352336737,56.7569719120286,5.14674786536881,32.9966758701027,33.1117862401279,32.3989294365492,Bike
2.34456979768701,28.5770989457691,3.4538263428998,13.9932433892771,54.4051006577099,14.5447252837828,21.708844642924,22.4991913642137,23.1860103580864,Bike
2.23296083223793,27.2166627352064,6.5735156277373,12.0742982282155,48.5813780690005,5.74090983950605,45.5815218731306,46.2494574407559,46.1596244852915,Bike
4.68835807210708,14.2925187349162,6.90190397350963,16.5448926091232,32.6566362148765,18.6194305623929,52.4137268711945,52.0932260563866,50.0183511997706,Bike
2.34456979768638,23.8155722088128,3.45382634289888,14.7492886649234,81.3453056970763,12.5537207707144,59.279017740528,60.5555180386955,61.6075261995347,Bike
4.68835807210729,23.8155722088149,17.2461368653422,5.62765922603929,55.6765536838694,4.41845776939661,38.2711699177112,38.0432897066065,36.6997841959589,Bike
2.34456979768659,19.0540454718659,3.45382634289919,1.95872496964953,55.0898471746707,2.78221060868432,51.8518415996844,52.4099153482665,52.3771289600067,Bike
4.68835807210729,14.2925187349168,6.90190397350993,17.7080470273892,55.548820458352,5.39963741167617,43.4597487574526,42.1130130821843,41.4675273235973,Bike
4.68835807210729,19.0540454718659,3.45382634289919,27.9639511528735,50.0316999638143,24.8728101495318,47.9143075143689,47.9643065681651,47.7223971554123,Bike
2.23296083223786,13.6123006296376,9.85739908546142,8.23376677966393,41.0013316584188,7.30723003194468,48.3668437702875,48.4405680137401,48.5537563905343,Bike
2.34456979768701,28.5770989457691,3.4538263428998,15.1979760550254,59.7923692766024,12.0406028754514,46.4369979655127,45.1064217251144,43.0374201275257,Bike
2.34456979768701,28.5770989457691,20.6942144959566,2.67812364141524,52.9830056860816,4.13105568481123,34.4175033859653,34.635366632973,34.2465267274629,Bike
4.68835807210812,23.8155722088192,3.4538263428998,1.68465045687296,53.0529642961287,6.03706651290425,26.0622320871688,27.5295654007512,28.6910847715978,Bike
2.34456979768618,28.5770989457589,3.45382634289858,6.83333121269038,56.3218216497038,6.22337121531084,51.5050969941774,52.8533790917747,54.7022506290279,Bike
2.34456979768654,28.5770989457634,3.45382634289911,3.49884755239191,51.479443548738,6.78749362185965,51.3072228166159,47.8246439421078,41.6286850713689,Bike
2.34456979768649,33.3386256827116,3.45382634289904,5.54940374162009,51.0998348386271,7.87474581304429,48.7143860853759,48.3255525234812,47.4376196261433,Bike
2.34517077637698,42.8726674294022,31.0464045871674,4.68781310551718,52.5715690501046,5.38896567626292,59.2512579070867,62.3852992284024,65.8357445230005,Bike
2.34456979768659,4.76946526101867,3.45382634289919,3.4437147344074,56.3598770620897,9.87193265735537,80.9817716614496,84.6568588004158,89.2151287043324,Bike
2.34456979768659,33.3386256827131,24.1422921265636,3.03364810943121,53.7372571750706,4.03257317583961,50.3899511298633,50.1134994789093,50.1624568324947,Bike
15.6260366860696,31.7514501037282,6.57351562773709,3.90790941311745,55.118343069071,4.23960773960578,62.2611221318895,64.7934102126559,68.2670710298401,Bike
2.34456979768659,33.3386256827131,3.45382634289919,99.9472896998138,58.045040936064,6.39321124100011,43.3724334793167,43.6799463609192,43.4634628800447,Bike
4.68835807210646,28.5770989457589,44.8307579102201,99.9635976251238,54.6036114504057,4.61024150576767,38.4206115357223,33.9926790647303,28.2954147474213,Bike
2.23296083223861,27.2166627352147,3.28963217001388,99.8054372054383,54.869367054027,6.71534200591815,50.6451373592369,50.7082741675652,50.5382383725264,Bike
2.34456979768618,23.8155722088107,3.45382634289858,4.39863371110101,52.6392173178522,8.47553159414147,57.7064552087871,59.3431575336028,61.2126639840129,Bike
2.34456979768618,23.8155722088107,3.45382634289858,9.44060059460043,50.0563580002853,9.1258835391403,57.2513738878984,56.4882625417471,55.2994572503721,Bike
4.46514014120982,13.6123006296376,9.85739908546142,11.7712220085121,55.3072612241914,8.12016703859069,52.369645946832,52.4255998934441,51.7283510583273,Bike
2.34456979768654,14.2925187349165,10.3499816041204,7.40807307300621,43.1156762395496,5.97644535138939,50.5132927971395,50.9385617817543,50.8913261582644,Bike
2.34456979768649,19.054045471865,3.45382634289904,4.27585586399506,46.8016407043373,5.45047480281661,51.2610006286769,52.0987969612563,52.8213341919866,Bike
4.46514014120982,22.6818753666829,3.28963217001277,17.8958507772925,44.572756537945,13.5049441269446,47.998970798177,48.088504766964,47.7087452423987,Bike
4.68835807210729,4.76946526101867,6.90190397350993,13.8236682573215,48.5860579674116,10.8032834785715,45.3394838908038,45.7965222241414,45.584726950414,Bike
2.34456979768659,14.2925187349168,3.45382634289919,11.3023273834998,46.5331191131497,4.10871784912006,39.4683811507289,41.0235706157536,42.1577725233503,Bike
2.23296083223823,9.07751326111644,3.28963217001333,15.7504284680412,44.7376649976568,9.81043857161476,48.2202873992564,48.346418584548,48.6738361089958,Bike
4.68835807210812,14.2925187349193,6.90190397351116,17.1386528632778,46.2712294689279,6.89062290647202,45.5194451944682,45.3548043977291,45.7125650018028,Bike
2.34456979768701,23.8155722088192,3.4538263428998,2.86694607968573,53.3923126320675,5.71030484875928,51.1066697521496,51.3562931168973,51.7763523002048,Bike
2.34456979768618,23.8155722088107,3.45382634289858,11.9963891758162,54.9953359086658,9.08102849213531,42.981493260364,43.8679675766044,44.326745787759,Bike
2.34456979768618,23.8155722088107,6.90190397350871,14.5771966096592,51.2732158916022,10.0264550075914,51.415106044599,49.1756803967639,47.4197542414958,Bike
9.37593462094702,19.0540454718625,13.798059234729,37.86867067899,51.9320659001556,37.2740713896706,44.7549364348547,44.540769949791,46.8427617675634,Bike
2.34456979768701,9.53099199796943,3.4538263428998,6.04455368080972,56.8619640227917,7.59195819420489,50.7631172092197,50.2246885173825,49.1718481454782,Bike
9.37593462094848,14.2925187349165,13.7980592347311,3.94473452417223,50.046561627051,3.13434278209095,44.1606762612696,45.1595721566905,45.8422799665944,Bike
4.46514014121001,18.147087998161,13.1412825431863,5.62980994508248,55.7341095093217,4.20981133182879,48.5424867011198,47.5688677606692,45.4489554672171,Bike
11.7197228953694,28.577098945764,20.6942144959529,4.90452694166033,48.936195260657,5.59684753916589,26.5209345461539,24.5863736103117,21.8606287423934,Bike
4.68835807210729,23.8155722088149,6.90190397350993,7.51233407295177,49.5087566941089,7.33453634955634,54.6528980967526,55.4927292622535,56.4920605835231,Bike
2.34456979768659,28.577098945764,3.45382634289919,4.37678008864922,54.0559509304171,4.19947550790765,46.1853685679877,45.3151158835384,46.5145778903159,Bike
7.03214634652799,28.577098945764,10.3499816041207,13.3370925106246,50.9375147250449,7.494000163956,47.3455088268323,47.8276963524746,48.1573317344709,Bike
4.46514014120982,27.2166627352055,19.7090494586344,4.67753320874646,57.5185759499689,6.10643529989254,46.4115996829883,46.3529847601267,45.807675239087,Bike
14.0635111697926,28.5770989457691,20.6942144959566,1.97375382561273,55.0309364569054,4.08571320404904,51.3955735360688,52.4109474088385,53.8786012584499,Bike
14.0635111697926,28.5770989457691,20.6942144959566,2.06712282462378,53.5776277772595,3.49648378100104,52.2983249176259,53.8464329106031,55.7802344806753,Bike
9.37593462094702,19.0540454718625,13.798059234729,1.41685349280434,53.3607004853475,3.32859933954565,35.8597924103477,34.4204568313136,32.1752587029028,Bike
4.68835807210646,19.0540454718625,6.90190397350871,10.7197830052309,70.6687251662666,8.37579067047555,46.9256173233814,47.1866819685751,47.0804205031562,Bike
2.34456979768701,4.76946526101952,3.4538263428998,28.7129756104701,51.625119562974,22.5021994682326,47.6703596691408,47.5083671047403,47.3345959383408,Bike
2.34456979768654,9.53099199796753,3.45382634289911,7.8328884007205,48.7806074564341,5.07483411710082,46.6673790761267,45.9127026141673,44.2739786488032,Bike
2.34456979768659,19.0540454718659,3.45382634289919,15.0726765504112,61.2443049987046,5.4868097862794,49.6738559264641,49.6996883673202,49.2484348900815,Bike
2.34456979768659,23.8155722088149,3.45382634289919,11.5133106102333,48.5209579008362,12.5267974367691,40.34710169155,40.2764690655215,39.4753709449929,Bike
2.34456979768618,19.0540454718625,6.90190397350871,13.9324899624037,55.4147363005709,5.27442431399353,48.8181919795781,47.4161659117466,45.1420303586299,Bike
2.34456979768659,23.8155722088149,3.45382634289919,12.1925487880645,80.1315771051903,15.9293137380581,48.2903213232951,48.3847290495772,48.0267993948932,Bike
14.0635111697901,28.577098945764,20.6942144959529,32.5057743520218,57.4471901866856,33.2237728941508,42.6091271844269,41.8286921992958,40.5254824991537,Bike
4.68835807210646,42.8616791566036,6.90190397350871,16.1559187928702,55.1005869544043,17.7095892180143,61.4084162799881,59.9086177861537,56.5087434261868,Bike
2.34456979768618,28.5770989457589,3.45382634289858,8.91244994220921,51.7431005747102,9.76654223717678,26.4878080815367,33.8102028698277,41.0176358065252,Bike
4.46514014120982,9.07751326111491,6.57351562773709,2.65982066868514,46.9064351011851,4.17022363327084,51.2075850193127,51.2901184012142,50.8175401961225,Bike
2.34456979768701,14.2925187349193,3.4538263428998,15.2959483669697,49.3714549179906,11.6962713133613,48.1017295614728,48.0725429188177,47.67665830547,Bike
7.03214634652924,23.8155722088192,3.4538263428998,99.9563300717288,51.7247854415115,12.6126317360755,46.5246769480571,45.4643202508581,43.9154719565859,Bike
2.34456979768618,19.0540454718625,13.798059234729,99.7324639738756,51.6463452055856,6.63634264202199,49.9151007273252,49.6847653451055,48.9531001578325,Bike
9.37593462094868,23.8155722088149,3.45382634289919,8.35861430745472,71.141419996394,12.1809801765872,46.3984891959747,45.7741836461717,43.5344512939029,Bike
4.68835807210729,19.0540454718659,3.45382634289919,26.3675308605556,73.5168222175041,30.5455970827329,48.6776469103913,47.0161041681832,45.3837413341787,Bike
2.34456979768638,14.2925187349155,6.90190397350932,19.5427902708154,54.2036903954645,15.0453671031303,51.0775122807594,52.2068073606783,51.9287757774148,Bike
7.03214634652799,9.53099199796774,10.3499816041207,10.4658076762201,40.0304971205277,13.2702149697625,47.6920989354339,48.0613966848756,47.3691420368304,Bike
4.68835807210729,19.0540454718659,3.45382634289919,17.1452740591823,60.4092928952508,13.0895057283549,50.1701361394379,46.5689286992431,43.3700139764251,Bike
2.34456979768659,4.76946526101867,3.45382634289919,24.9572269936967,76.2924887329414,13.6468193816497,46.4528660003191,44.6260146543977,43.5612622415223,Bike
2.34456979768701,19.0540454718693,3.4538263428998,5.10942310160036,56.3975239995337,12.4318993763811,50.1846991306546,52.9172480222664,54.159375723882,Bike
9.37833853570942,19.0589291486602,13.801595767789,5.52989772521958,56.5027328930669,5.87180028705893,51.921174286617,54.1205887500987,56.416603054841,Bike
2.34456979768618,23.8155722088107,17.2461368653391,5.88280668718173,56.7105071346873,5.29708497009876,54.7018648938091,54.8806246480027,54.7143003366672,Bike
2.34456979768701,23.8155722088192,3.4538263428998,4.92917457734019,55.7062920647018,6.71060247859675,46.9601831588192,48.6536533326976,47.5281785696838,Bike
2.34456979768701,9.53099199796943,3.4538263428998,11.9420845642844,51.4738854793832,10.65105095286,43.8309218398663,43.7498282119089,43.1001862884718,Bike
2.3439691270364,19.0491642982681,3.45294266280961,2.40931940675499,43.8902731929588,2.72820434105496,44.9910994733346,44.0209273303658,42.7183937059389,Bike
9.37593462094868,23.8155722088149,3.45382634289919,7.89497882126555,55.0873601945585,10.2709255980445,46.3797755040486,46.6467155958621,46.5047462974024,Bike
7.03214634652799,14.2925187349168,10.3499816041207,5.03198078558802,53.0659722659565,5.67512856497074,40.9599097416067,38.2341459136919,34.9395597813087,Bike
2.23296083223804,9.07751326111568,6.57351562773765,99.9747931717993,66.9205591008292,7.0909740570931,50.0623379704708,50.2180362020301,50.2028661862816,Bike
2.34456979768659,14.2925187349168,3.45382634289919,7.35208475730052,45.3234853069205,8.74791793366948,49.6133366346806,49.3808740963703,48.7376249018108,Bike
4.46514014120982,4.54272589259226,6.57351562773709,19.6826660976047,48.048836139976,7.76809363576851,49.4989939109692,47.8842688511297,46.1622917481152,Bike
2.34456979768659,19.0540454718659,3.45382634289919,99.7686594363798,51.2469209444924,5.96560649583081,51.4540898010071,50.6328598857378,49.3895232397018,Bike
7.03214634652674,28.5770989457589,3.45382634289858,99.4049651322159,67.3600771345212,8.18261426622681,47.0691195545276,47.7609964329335,48.0745861869915,Bike
7.03034433457741,33.3300836289169,10.3473305638519,3.68135206201643,51.7030710340433,7.58145525013841,48.4805907935535,49.9349322621396,50.5047832787185,Bike
2.34456979768701,33.338625682719,24.1422921265679,3.13330941671377,55.1794828355969,3.62363519383586,60.0869591660093,63.1065257886979,66.2718416896619,Bike
4.68835807210729,9.53099199796774,3.45382634289919,1.77855748374772,58.1218352287357,12.1176519472516,49.1698822486267,48.9056493161885,48.2555727463126,Bike
2.23296083223823,13.6123006296399,6.5735156277382,99.9387951532679,50.6895754535264,5.50113838900592,47.2219437677456,46.9321544551519,46.2941107225459,Bike
2.34456979768659,19.0540454718659,3.45382634289919,4.92116236219173,44.4888565878101,7.7653801616756,51.1333149790209,51.5720229961887,51.6972169356848,Bike
11.7197228953673,23.8155722088107,17.2461368653391,2.69849490241852,50.4571873348882,3.63888100762663,37.9405591667085,38.3181961795154,38.0157592660078,Bike
2.34456979768701,23.8155722088192,3.4538263428998,1.24432171393933,48.2546944635035,3.2143239768409,40.1532338573656,41.3510599258935,42.0917732052127,Bike
2.34456979768701,14.2925187349193,10.3499816041225,3.69154730015849,45.8362237284499,3.00478066115983,48.3081276941127,48.928212850161,49.4567377261642,Bike
11.7197228953715,23.8155722088192,10.3499816041225,7.38497184971102,44.9568544579194,6.01549993668375,46.4552563616584,45.1060175378683,43.2088181354096,Bike
11.7197228953715,23.8155722088192,17.2461368653452,1.70805132715642,49.4037184166448,3.46642443752874,49.5633773494423,50.973056067063,52.5243067151076,Bike
2.34456979768618,23.8155722088107,17.2461368653391,7.39989738872938,55.2288159701458,5.16744708803508,52.1395849820661,53.1018356800661,54.026323339781,Bike
2.34456979768654,23.8155722088144,17.2461368653418,2.38377756430993,47.2352754945194,3.43281852603909,48.2246405726035,47.8262764462403,47.6510889483779,Bike
9.37593462094868,23.8155722088149,3.45382634289919,2.94513834861576,51.15955849178,4.58683298701211,44.6742492135286,46.4238434532326,47.6965577806895,Bike
2.34456979768659,14.2925187349168,3.45382634289919,18.8938518060564,48.6520070998364,9.71839548037605,48.8886749339053,48.6275732174062,47.8504536110758,Bike
2.23296083223786,18.1470879981602,13.1412825431857,99.9732601265665,45.3543216523383,6.78955142791574,50.5971371508393,53.6752509215488,57.1356699689728,Bike
2.34456979768659,23.8155722088149,3.45382634289919,9.96536518032765,55.6837396312475,9.86614110871917,42.3871165477897,41.4193493623853,39.8088243697807,Bike
4.46514014120982,22.6818753666829,6.57351562773709,7.36863579768558,56.4808960434786,6.13436414004552,43.9194643796557,43.0502043821646,41.4121470049592,Bike
35.1576056395763,4.76946526101867,3.45382634289919,99.7744437928793,55.0578677015903,8.70409541062902,48.8672418894226,49.2431226021931,49.322892685171,Bike
2.34456979768618,9.53099199796605,6.90190397350871,22.7233678860007,36.9090098983916,5.66356217971285,47.3714191372564,47.8039421303442,47.8404899461185,Bike
2.34456979768618,19.0540454718625,3.45382634289858,5.07951354227411,43.179002902631,3.57738887162104,54.1083241909362,53.6026737240389,52.0664779727353,Bike
2.34456979768618,23.8155722088107,3.45382634289858,100,44.2586654019667,6.59917567876905,50.6126270233215,52.2752418084684,54.0904982244387,Bike
2.34456979768701,4.76946526101952,13.7980592347339,99.1562818029433,43.8525841033094,23.7841689114059,50.6494737536287,50.643160450449,50.380363737122,Bike
4.68835807210812,23.8155722088192,3.4538263428998,23.451933639142,63.2867710371997,32.186328912545,44.7947330199426,44.961495072125,45.2310831728325,Bike
11.1616780681259,22.6818753666833,3.28963217001284,29.2420332798138,47.0049066672394,30.533289241097,44.3147858797883,44.1744070037408,43.5240958160066,Bike
4.68835807210729,9.53099199796774,6.90190397350993,1.65337410626561,44.6502061970466,1.61510562672806,47.5771828902605,47.4836010447098,46.9814110307851,Bike
2.34456979768638,4.76946526101825,3.45382634289888,2.80854443609861,40.9128039983173,3.27785971369021,45.4686615529419,45.4373416214614,44.9198470564124,Bike
9.37593462094868,14.2925187349168,13.7980592347314,4.85369695417386,43.5599263600974,4.43761503018869,48.4278441010578,48.7690503256873,48.7068547028032,Bike
16.4072994442108,28.577098945764,20.6942144959529,20.9876028326989,48.5636731391545,19.8064710279513,48.8075606597909,49.0956941846694,48.8104686173866,Bike
15.6260366860696,31.7514501037282,3.28963217001277,25.1532877447175,68.2938548658423,26.6409309813186,31.977566053772,30.6333794534357,28.5680234585636,Bike
2.34456979768701,19.0540454718693,3.4538263428998,2.74202447559487,46.866455741715,5.99822194192584,50.2694770850316,49.7645383991491,49.0458589634939,Bike
2.34456979768701,19.0540454718693,6.90190397351116,99.6273174001171,42.9197879161972,3.74198940222083,51.4514901277008,51.4753791452862,51.0777775223135,Bike
2.23296083223786,9.07751326111491,3.28963217001277,44.3368477831368,76.2193215371725,4.97249781757802,52.694672683907,53.9225426709028,55.1493871907085,Bike
14.0635111697876,23.8155722088107,20.6942144959492,38.7595370486335,46.7541010457611,42.6859414389174,49.0807798689603,50.9439779300271,52.2246992233927,Bike
2.34456979768701,38.1001524196689,3.4538263428998,23.6511707596315,44.9943468372774,24.2108845774021,53.5963339262989,46.8985869855691,40.7056238412,Bike
2.34456979768618,9.53099199796605,3.45382634289858,0.457052999328643,45.1238996329898,3.28436068734332,41.8919713560192,41.0962897126236,39.532718787145,Bike
2.34456979768654,19.0540454718654,3.45382634289911,5.93019602546731,48.4049078615519,7.46024690820489,46.008550495348,46.3326841201049,46.3443542192998,Bike
9.37593462094868,19.0540454718659,3.45382634289919,99.9011565953239,43.9816772392594,93.8135289127767,50.0800099930803,50.7376355153968,51.2245349348509,Bike
7.03214634652799,4.76946526101867,6.90190397350993,99.1876447615556,63.5227129881934,38.7463076753626,46.6651521901573,44.2516476099159,42.4121194503811,Bike
2.34456979768659,9.53099199796774,3.45382634289919,36.7506081197778,33.8920240149143,38.5534379365805,50.7558343333003,50.800598916043,49.8095252894568,Bike
4.68835807210729,4.76946526101867,6.90190397350993,34.6200116528704,100,23.3452066811604,51.3849178141667,52.000043599634,52.0281144417631,Bike
2.34456979768659,9.53099199796774,3.45382634289919,5.10732000303579,79.7088878376486,6.39213443019707,56.0789569976019,55.4078951202345,54.9799638221602,Bike
7.03214634652674,14.2925187349143,10.3499816041188,5.26110435137024,48.4452716089893,7.14968531388049,48.9966643306726,48.525156740402,47.7299233465522,Bike
11.7167195421184,4.76824496761922,3.45294266280961,99.9206013456116,46.3931988821837,10.1246135820146,48.5828161017818,48.2141870536721,47.0596740765303,Bike
4.46514014120982,22.6818753666829,3.28963217001277,6.31031215421458,45.8663103667879,5.0131829384236,50.5340447375511,49.187342115601,49.0397814010426,Bike
4.68835807210646,28.5770989457589,20.6942144959492,4.99957658153965,54.2839210964913,6.41977081009574,46.3712559346486,42.5490357271299,39.5727285201712,Bike
2.34456979768618,9.53099199796605,3.45382634289858,16.8969858963375,43.7461618284382,14.4364748808506,40.4947173200015,42.8766911578362,44.604508390159,Bike
4.68835807210646,9.53099199796605,6.90190397350871,22.8499447890677,44.5891888726408,17.854731950094,48.395318226067,47.8520374704848,46.7494774479917,Bike
2.23296083223795,9.07751326111529,3.28963217001291,12.9363898540321,63.5679493298376,16.540234798902,48.0562283113756,47.7998279142441,47.1633623080592,Bike
2.34456979768659,23.8155722088149,3.45382634289919,18.1752409608054,65.5101222248356,16.7722359982453,45.5284763572242,45.600190679021,45.6868305808541,Bike
