AngFreqX,AngFreqY,AngFreqZ,AmpX,AmpY,AmpZ,MedJerkX,MedJerkY,MedJerkZ,LabelCol
0.199203187250965,0.199203187250965,0.199203187250965,2.58528741182606,0.913442015462555,1.80289964108535,19.5238468261718,19.175125,8.69024999999999,Bike
0.597609561753107,0.597609561753107,0,3.32980977938042,3.09193260569626,2.34978786804346,-2.86945000000002,5.73017499999997,25.35435,Bike
0.597609561753107,0.996015936255178,0,4.23395666039735,3.15712395608512,3.63820520454399,-28.459575,-29.294075,-17.123575,Bike
0.199203187251036,0.996015936255178,0,1.00180023013224,3.22019442930837,2.94183680156527,-11.23415,-18.601725,-1.85905000000002,Bike
0.398406374502001,0.199203187251,0,1.96123124813355,3.00260343325389,0.444325363489086,-5.85575000000003,-10.178,-9.44910000000041,Bike
0.796812749004001,0.796812749004001,0,1.79241919616969,3.08005386654097,3.34552605548339,0.524725000000537,3.74560000000002,-5.37792500000043,Bike
0.996015936254824,0.996015936254824,0,3.52557332750616,3.01207741843321,4.78597623464865,-14.7368749999998,-42.5942749999999,-21.752675,Bike
0.996015936254824,0.996015936254824,0,0.363731402551654,3.09544866050811,3.82685662313904,6.34267499999979,-0.0104000000000215,-9.29482499999974,Bike
0.996015936255178,0.996015936255178,0,3.87031827669486,3.00029719689079,4.88151271194087,44.050475,6.59460000000056,17.3010999999997,Bike
0.597609561753107,0.996015936255178,0,2.85335299947558,2.95328026967884,4.2755556628197,-26.5913750000001,3.80667499999934,84.5666500000001,Bike
0.199203187251036,0.996015936255178,0,3.60194018397496,2.909675353309,2.22909967676057,4.80957499999997,2.75134999999997,10.9797000000001,Bike
0.398406374501992,0.996015936254979,0,4.45288001360613,3.40231636388193,1.09289860037476,13.4728,20.148925,21.8479000000004,Bike
0.398406374502001,0.996015936255001,0,4.67418277197678,2.98605419665423,4.45879545220045,10.486525,1.29937500000001,-43.3012,Bike
1.195219123506,1.195219123506,0,3.85791973627428,2.97828867604193,4.09869538975291,-0.32100000000006,-36.9731000000002,-50.0937,Bike
1.195219123506,1.195219123506,0,0.128368804079082,3.08778389555524,2.17961596333375,16.1776,98.4951999999995,77.7483250000001,Bike
0.398406374502001,1.195219123506,0,1.37362652200191,3.4081066902871,5.93853671669446,24.0957749999999,70.0992499999999,24.4150499999999,Bike
