AngFreqX,AngFreqY,AngFreqZ,AmpX,AmpY,AmpZ,JerkX,JerkY,JerkZ,LabelCol
0.199203187250965,0.199203187250965,0.199203187250965,2.58528741182606,0.913442015462555,1.80289964108535,-9.6699,2.00000000000031,-21.645,Bike
0.597609561753107,0.597609561753107,0,3.32980977938042,3.09193260569626,2.34978786804346,-9.07115000000003,-15.32815,-79.17035,Bike
0.597609561753107,0.996015936255178,0,4.23395666039735,3.15712395608512,3.63820520454399,-51.2459,-97.20785,-42.9906,Bike
0.199203187251036,0.996015936255178,0,1.00180023013224,3.22019442930837,2.94183680156527,-78.0028,-63.17615,-66.5965,Bike
0.398406374502001,0.199203187251,0,1.96123124813355,3.00260343325389,0.444325363489086,-14.25785,-32.4076000000005,-27.67745,Bike
0.796812749004001,0.796812749004001,0,1.79241919616969,3.08005386654097,3.34552605548339,-6.10729999999995,-21.3306500000002,-28.21635,Bike
0.996015936254824,0.996015936254824,0,3.52557332750616,3.01207741843321,4.78597623464865,-82.86765,-95.24695,-112.8653,Bike
0.996015936254824,0.996015936254824,0,0.363731402551654,3.09544866050811,3.82685662313904,-65.04725,-4.99960000000002,-82.6132,Bike
0.996015936255178,0.996015936255178,0,3.87031827669486,3.00029719689079,4.88151271194087,-0.643649999999241,-164.93455,-52.4659,Bike
0.597609561753107,0.996015936255178,0,2.85335299947558,2.95328026967884,4.2755556628197,-68.8942,-28.0442,1.99999999999996,Bike
0.199203187251036,0.996015936255178,0,3.60194018397496,2.909675353309,2.22909967676057,1.3172499999996,-61.439750000001,2.00000000000031,Bike
0.398406374501992,0.996015936254979,0,4.45288001360613,3.40231636388193,1.09289860037476,-35.1095000000001,-16.7726500000001,-9.83454999999998,Bike
0.398406374502001,0.996015936255001,0,4.67418277197678,2.98605419665423,4.45879545220045,-16.4208500000001,-25.5593500000003,-76.7603499999993,Bike
1.195219123506,1.195219123506,0,3.85791973627428,2.97828867604193,4.09869538975291,-106.81035,-223.1709,-112.55095,Bike
1.195219123506,1.195219123506,0,0.128368804079082,3.08778389555524,2.17961596333375,2.00000000000014,2.05000000000002,2.04999999999984,Bike
0.398406374502001,1.195219123506,0,1.37362652200191,3.4081066902871,5.93853671669446,-43.8887499999993,2.05000000000002,-40.9249,Bike
0.379434642382835,0.189717321191418,0,2.46895938099777,3.08531197610305,2.72776029960389,-97.84405,-23.5834499999996,-15.9567999999993,Bike
0.199203187251036,0.996015936255178,0,1.32236770555886,3.12540292840461,3.45003454889763,-107.3942,-91.6394000000011,-44.4875,Bike
0.199203187251036,0.996015936255178,0,2.92780941453621,3.04010416955148,3.59695917931575,2.05025634765619,2.04999999999984,-44.0758500000001,Bike
0.39840637450193,0.996015936254824,0,3.76122684749105,3.1308616536371,3.63145844570912,-40.206400000001,1.99999999999996,1.99999999999996,Bike
0.948586605957088,0.948586605957088,0,4.4211860150902,3.0666949089278,3.56511335454398,-57.33825,-58.8576,-33.68,Bike
0.996015936255001,0.996015936255001,0,2.04633458485922,3.14926860949578,2.68205370091342,-62.3977,-61.1104,-57.7724,Bike
0.199203187251,0.996015936255001,0,0.682776294959456,3.02722506682977,3.53525049112877,-30.41675,1.99999999999996,2.05000000000002,Bike
0.199152135067937,0.995760675339684,0.995760675339684,2.00835350466467,3.01772447169874,3.50446027051827,-36.4043,-76.5733,-94.90265,Bike
1.19521912350579,0.996015936254824,0,3.42959400759857,3.04702687330673,3.6042159370964,1.99999999999996,1.99999999999996,-1.77379999999943,Bike
0.199203187251,1.195219123506,1.195219123506,3.74035568121826,2.96861840717317,2.410054089706,-108.20995,-103.884,-34.1589499999998,Bike
0.199203187250965,1.19521912350579,0,2.9993699270047,3.04758388363248,2.57387452176237,-55.48215,-66.0127,-79.17035,Bike
0.199254265614972,1.19552559368983,0,0.877903049605792,2.96642205951575,3.81393057419088,-21.1360499999998,-7.51440000000003,-138.75395,Bike
0.199203187250965,1.19521912350579,0,1.96212566628532,3.02699017020812,2.90783769082718,-122.8495,-79.6268999999995,1.99999999999996,Bike
1.19521912350621,1.19521912350621,0,4.16247789134301,2.91823876588865,3.9783398655753,-46.3885000000005,-57.42805,-20.4924,Bike
0.948586605957409,0.948586605957409,0,3.19834962836028,3.11240018789411,4.19966041457157,-86.39285,-87.0814500000001,-9.81209999999999,Bike
0.597609561752895,0.996015936254824,0,2.05300392307749,3.02147694827583,3.29757368480648,2.00000000000031,1.99999999999996,1.99999999999996,Bike
-6.6423203484827e-05,-0.000332116017424135,-0,0.731063842651437,2.98442806746234,2.21126179490418,-2998,-2997.94974365234,2.04999999999984,Bike
0.199203187250991,0.996015936254957,0,3.89625996559165,3.09381057891865,3.52254531292057,-28.2837,-33.4779,-13.47195,Bike
0.398406374502001,0.996015936255001,0,2.81653742955752,3.19741752051032,3.66917493280291,-17.57345,-29.7357000000005,-16.0016999999996,Bike
0.189717321191418,0.948586605957088,0,3.41047016773256,2.95142726090804,3.95007113105127,-28.5681,-49.69665,-77.5986,Bike
0.398406374502001,1.195219123506,0,4.18887928808585,3.07286944791804,3.23292860916456,-97.3276,-48.79105,-77.44145,Bike
0.398406374502001,1.195219123506,0,4.18283977299578,3.07088802702692,3.95450354606374,-109.2054,2.05000000000002,2.05000000000002,Bike
1.195219123506,1.195219123506,0,4.32400166027548,3.00237444679062,3.18510185552809,-109.08565,-97.53715,-144.3149,Bike
0.39840637450193,1.19521912350579,0,2.87996924289559,3.02232924417126,3.20856982665416,-43.91865,-53.8804499999998,1.99999999999996,Bike
0.996015936254824,1.19521912350579,0,2.49167771776318,3.04514004429727,2.30200688507919,-169.747,-110.09605,-36.19475,Bike
0.398406374502071,0.996015936255178,0.199203187251036,2.80334502324964,2.77538614440518,2.48393352849389,-27.4978500000003,-87.9571,-156.07295,Bike
0.199203187251036,0.996015936255178,0,3.31093529196309,3.28606023173391,2.90541112826545,-68.83435,-93.41325,-100.09685,Bike
1.19521912350621,1.19521912350621,0,1.10484277490598,3.20304832685553,4.50163531807746,-75.64515,-58.26635,-49.89875,Bike
0.398406374501992,0.996015936254979,0,3.87784694136013,2.94022615407161,3.76874783708367,-130.10195,-42.8408999999999,-17957.36865,Bike
0.398304270135874,0.995760675339684,0,2.68259499431333,2.68676915859078,1.70884280426877,-263.64675,-163.9166,-189.96245,Bike
0.199203187250983,0.398406374501965,0,6.53569509749172,4.09993868886232,6.9794592305932,-36.41175,-25.8138000000001,-56.23055,Bike
0.597609561753001,0.996015936255001,0,2.39986771033318,4.19541076786953,4.08296238132057,-9.14600000000121,1.99999999999996,1.99999999999996,Bike
0.189717321191418,0.75886928476567,0,4.39282694768521,3.02090047922541,4.69578889292065,-188.749949999999,-25.30485,1.99999999999996,Bike
0.996015936255001,1.195219123506,0,2.39176023967279,2.82447056818684,3.09959914440447,1.99999999999996,-95.14965,-203.928450000001,Bike
0.597609561753001,1.195219123506,0,4.0213200574342,3.73594609955855,3.32445716725712,-4.3185500000007,-17793.3173,2.05000000000002,Bike
0.39840637450193,0.796812749003859,0.199203187250965,2.55151883337222,3.19948321081466,4.07719479535292,-65.2044,-44.8242500000006,-24.5189999999994,Bike
0.189717321191418,0.948586605957088,0,1.01202076338967,2.73331337947938,4.46037900810854,-91.9238499999992,-78.70635,-113.99545,Bike
0.199203187251036,0.996015936255178,0,2.28513993130576,3.25874215219877,3.16251061556231,-516.83025,-420.5205,-17120.7509,Bike
1.39442231075725,1.39442231075725,0,3.83542273860847,3.42613156359084,3.89388656819938,-243.26665,-363.6164,-296.466,Bike
0.199203187251036,1.19521912350621,0,4.63843645798833,3.82595793466981,5.08009982328993,-286.6389,-506.44185,-769.0408,Bike
0.189717321191424,1.13830392714854,0,3.12050810607345,2.50501849891471,2.62666806703697,2,2,-66.43935,Bike
0.398406374501983,0.597609561752974,0,2.55349376091994,3.34089551143616,5.52106883354688,-1161.50215,-347.502349999999,-17790.15885,Bike
0.199203187250983,0.996015936254913,0,4.53985268729221,4.02821305738493,4.51169429462098,2.05000000000002,-70.2265,-186.8714,Bike
0.398406374502001,0.996015936255001,0,3.8383777660127,3.06160099889969,3.79674230861605,-150.2351,-120.34975,-117.06405,Bike
0.199203187251,0.796812749004001,0,0.380392996763957,4.63433859781085,2.80285436036875,-0.0299000000000049,1.99999999999996,-2.05824999999891,Bike
0.398406374502001,0.597609561753001,0,3.51484465611777,3.48853032518695,2.3373235008217,-59.5312,-57.9744,-85.9213499999996,Bike
0.398406374502001,0.796812749004001,0,4.44128153137626,3.89623522259141,5.98377035456118,1.99999999999996,1.99999999999996,1.99999999999996,Bike
0.189717321191418,0.569151963574253,0,1.70422177883033,3.51765149781091,3.17734411933066,-106.5709,-51.62765,-26.6895,Bike
0.199203187251036,1.19521912350621,0.199203187251036,2.80477766134728,3.36462570119687,3.26862744715809,-9.69235000000004,-17997.81455,-17902.02125,Bike
0.199203187251036,1.19521912350621,0,0.979780551632504,3.77678544696304,4.08054875328356,-17950.6177,-17922.21425,-205.54505,Bike
0.398406374502071,0.996015936255178,0,0.205200710857345,3.47465804101592,3.69082291993405,-173.4069,-17889.81415,-17907.5373,Bike
0.199203187250965,1.19521912350579,0,3.01488140933493,3.26240218705698,3.75169086029962,-17918.2026,-2.08070000000049,-17.0720000000003,Bike
0.199203187250996,1.19521912350597,0.199203187250996,0.987385892020546,3.48604229573859,4.24865323800007,-17880.6382,-17903.4882,-62.11335,Bike
